Demand ID; Started at; Source Node; Destination node; Bitrate; Duration; Is success; Links in path; Path length; Is shortest path; Required core; Required index
6051; 417; 16; 25; 647; 2; False; [4, 9, 13, 26, 42, 55, 57]; 3706; True; None; None
6054; 417; 16; 2; 547; 2; True; [55, 57]; 1581; True; 0; 73
6019; 415; 5; 17; 313; 4; False; [7, 19, 21]; 1565; True; None; None
5983; 412; 15; 27; 228; 7; True; [42, 52, 77]; 1682; True; 0; 13
6025; 416; 13; 26; 473; 3; False; [48, 69, 72, 75]; 3057; True; None; None
6064; 418; 2; 24; 139; 1; False; [9, 13, 26, 41]; 1967; True; None; None
5993; 413; 15; 10; 251; 6; True; [35, 49, 53]; 1432; True; 0; 157
6011; 415; 4; 15; 506; 4; False; [16, 20, 32, 37, 51]; 2266; True; None; None
6070; 419; 21; 4; 212; 1; False; [24, 38, 52, 66, 69, 70]; 3704; True; None; None
5906; 407; 8; 3; 850; 13; True; [27]; 474; True; 0; 42
5971; 412; 6; 9; 552; 8; True; [20, 22]; 545; True; 0; 90
6042; 416; 4; 8; 639; 4; False; [16, 19, 23]; 996; True; None; None
5896; 407; 25; 3; 333; 13; True; [12, 24, 38, 76]; 1732; True; 0; 135
5974; 412; 24; 1; 125; 8; True; [11, 24, 38, 73]; 2248; True; 0; 315
6081; 419; 5; 24; 889; 1; False; [19, 23, 26, 29, 41]; 2237; True; None; None
5883; 406; 7; 0; 182; 14; False; None; None; None; None; None
5914; 408; 3; 8; 326; 12; True; [10, 12]; 733; True; 0; 11
6022; 415; 9; 23; 659; 5; False; [32, 37, 51, 54]; 2100; True; None; None
6056; 418; 24; 2; 838; 2; False; [8, 12, 24, 38, 73]; 2360; True; None; None
6072; 419; 26; 9; 600; 1; False; [25, 38, 76, 79, 80]; 2858; True; None; None
5958; 411; 16; 27; 640; 9; False; [4, 9, 13, 26, 42, 55, 57, 77]; 4428; True; None; None
6031; 416; 2; 21; 824; 4; False; [10, 20, 22, 28, 33, 45]; 3510; True; None; None
6027; 416; 5; 0; 665; 5; False; None; None; None; None; None
6002; 414; 20; 23; 564; 7; False; [13, 26, 40, 54, 63]; 3088; True; None; None
6038; 416; 19; 13; 826; 5; False; [0, 6, 20, 22, 33, 61]; 3069; True; None; None
6040; 416; 15; 3; 987; 5; False; [12, 24, 38, 52]; 1612; True; None; None
6077; 419; 27; 0; 916; 2; False; None; None; None; None; None
5942; 410; 9; 15; 321; 11; True; [32, 37, 51]; 1432; True; 0; 205
6029; 416; 26; 22; 193; 5; False; [68, 71, 74, 78]; 3715; True; None; None
6008; 414; 23; 11; 359; 7; True; [49, 53, 70]; 1578; True; 0; 304
6046; 417; 22; 12; 928; 4; True; [52, 69, 70]; 1562; True; 0; 187
6066; 418; 1; 20; 296; 3; True; [2, 3, 62]; 1666; True; 0; 100
6053; 417; 19; 2; 865; 4; False; [0, 61]; 1204; True; None; None
6018; 415; 12; 6; 626; 6; False; [31, 43]; 1047; True; None; None
6091; 420; 18; 19; 640; 1; False; [2, 3, 15, 59]; 2594; True; None; None
6093; 420; 1; 23; 763; 1; False; [4, 9, 13, 26, 40, 54]; 2673; True; None; None
5877; 406; 14; 18; 404; 15; True; [17, 18, 31, 35, 49]; 2686; True; 0; 50
6094; 420; 2; 26; 238; 1; True; [9, 13, 26, 42, 77, 81]; 3077; True; 0; 11
6074; 419; 0; 25; 717; 2; True; [1, 13, 26, 42]; 2013; True; 0; 218
6030; 416; 5; 7; 220; 5; True; [19, 23, 29]; 1081; True; 0; 284
6080; 419; 8; 3; 879; 2; True; [27]; 474; True; 0; 58
6062; 418; 14; 4; 921; 4; True; [9, 27, 34, 49]; 1723; True; 0; 23
6109; 421; 9; 4; 309; 1; True; [9, 19, 23, 27, 31]; 1549; True; 0; 213
6111; 421; 4; 12; 496; 1; False; [16, 20, 33]; 1554; True; None; None
5866; 405; 3; 24; 574; 17; True; [13, 26, 41]; 1708; True; 0; 219
6089; 420; 0; 8; 933; 2; False; [1, 10, 12]; 1273; True; None; None
5972; 412; 4; 21; 741; 10; False; [16, 20, 33, 45]; 3054; True; None; None
6043; 417; 19; 11; 573; 5; True; [1, 10, 12, 30, 61]; 2419; True; 0; 165
6088; 420; 23; 4; 539; 2; False; [24, 38, 52, 70]; 2021; True; None; None
6085; 419; 24; 10; 533; 3; True; [35, 39, 73]; 2054; True; 0; 25
6102; 421; 26; 6; 148; 1; True; [22, 25, 28, 38, 76, 79, 80]; 3347; True; 0; 157
5911; 408; 13; 3; 691; 14; False; [27, 34, 47, 49]; 1864; True; None; None
6097; 421; 21; 10; 687; 1; False; [43, 65]; 2220; True; None; None
6065; 418; 19; 27; 794; 4; False; [1, 13, 26, 42, 61, 77]; 3425; True; None; None
6140; 423; 15; 0; 204; 20; False; None; None; None; None; None
6121; 422; 2; 15; 225; 1; True; [9, 13, 26, 40]; 1612; True; 0; 223
5998; 414; 8; 22; 371; 9; True; [30, 37, 48, 50]; 1941; True; 0; 54
6071; 419; 25; 21; 841; 4; False; [14, 24, 38, 76]; 2540; True; None; None
5938; 410; 4; 20; 683; 13; False; [2, 3, 15, 62]; 2260; True; None; None
6115; 422; 17; 19; 864; 1; False; [2, 3, 57]; 1951; True; None; None
6048; 417; 5; 12; 51; 6; True; [20, 33]; 1047; True; 0; 63
6120; 422; 16; 13; 203; 1; True; [16, 20, 33, 56, 59]; 3110; True; 0; 170
6122; 422; 12; 9; 625; 1; False; [19, 23, 31, 43]; 1536; True; None; None
6128; 422; 1; 3; 430; 1; True; [4, 9]; 652; True; 0; 42
6123; 422; 20; 25; 725; 1; False; [13, 26, 42, 63]; 2540; True; None; None
6129; 422; 5; 2; 841; 1; False; [19, 21]; 818; True; None; None
6099; 421; 3; 15; 287; 2; True; [13, 26, 40]; 1353; True; 0; 67
5963; 411; 23; 8; 787; 12; False; [38, 52, 70]; 1469; True; None; None
6141; 423; 14; 5; 352; 1; False; [18, 31, 35, 49]; 1890; True; None; None
6000; 414; 26; 9; 106; 10; True; [25, 38, 76, 79, 80]; 2858; True; 0; 7
6139; 423; 4; 8; 809; 1; False; [16, 19, 23]; 996; True; None; None
5829; 403; 11; 21; 680; 21; False; [40, 54, 68, 71]; 2771; True; None; None
6052; 417; 21; 9; 680; 7; False; [19, 23, 31, 43, 65]; 3036; True; None; None
6055; 418; 8; 13; 138; 6; True; [30, 37, 50]; 1390; True; 0; 11
6126; 422; 15; 20; 866; 2; False; [14, 24, 38, 52]; 2420; True; None; None
6130; 423; 18; 27; 256; 1; False; [16, 19, 23, 26, 29, 42, 59, 77]; 4027; True; None; None
6133; 423; 25; 24; 747; 1; True; [40, 54, 76]; 1628; True; 0; 70
6135; 423; 10; 25; 498; 1; False; [36, 42]; 1297; True; None; None
6028; 416; 21; 27; 290; 8; False; [42, 52, 66, 69, 70, 77]; 4033; True; None; None
5927; 409; 9; 15; 170; 16; True; [32, 37, 51]; 1432; True; 0; 152
6110; 421; 15; 8; 352; 4; True; [38, 52]; 801; True; 0; 293
6004; 414; 18; 23; 277; 11; False; [16, 20, 32, 37, 51, 54, 59]; 3730; True; None; None
6083; 419; 11; 16; 228; 6; False; [7, 8, 12, 24, 38, 58]; 3166; True; None; None
6014; 415; 25; 7; 129; 10; True; [25, 28, 38, 76]; 1784; True; 0; 63
5890; 406; 19; 11; 840; 19; False; [1, 10, 12, 30, 61]; 2419; True; None; None
6124; 422; 23; 27; 477; 3; True; [42, 52, 70, 77]; 2350; True; 0; 136
6090; 420; 21; 26; 451; 5; False; [66, 69, 72, 75]; 3715; True; None; None
6166; 425; 11; 0; 905; 14; False; None; None; None; None; None
6096; 421; 11; 25; 885; 4; True; [42]; 540; True; 0; 56
6100; 421; 10; 13; 72; 4; True; [37, 50]; 934; True; 0; 4
6103; 421; 9; 17; 438; 4; False; [7, 19, 21, 31]; 1892; True; None; None
6067; 418; 21; 9; 572; 7; False; [19, 23, 31, 43, 65]; 3036; True; None; None
6069; 419; 11; 9; 294; 7; True; [25, 38]; 973; True; 0; 106
5999; 414; 27; 6; 413; 12; False; [22, 25, 28, 38, 76, 80]; 2724; True; None; None
6187; 426; 6; 0; 284; 16; False; None; None; None; None; None
6073; 419; 26; 16; 82; 7; True; [40, 76, 79, 80]; 2305; True; 0; 0
6162; 425; 12; 5; 119; 1; True; [18, 31, 43]; 1554; True; 0; 0
6156; 424; 3; 2; 768; 2; True; [8, 12]; 652; True; 0; 11
6151; 424; 16; 20; 138; 2; True; [2, 3, 55, 57, 62]; 3247; True; 0; 187
6044; 417; 27; 21; 248; 9; True; [14, 24, 38, 76, 80]; 3262; True; 0; 13
6020; 415; 5; 9; 336; 11; True; [20]; 327; True; 0; 0
6170; 425; 6; 2; 744; 1; True; [21]; 600; True; 0; 0
6155; 424; 18; 24; 722; 2; False; [16, 19, 23, 26, 29, 41, 59]; 3540; True; None; None
6175; 426; 9; 0; 200; 2; False; None; None; None; None; None
6165; 425; 0; 10; 69; 1; True; [1, 10, 12, 30]; 1729; True; 0; 165
5982; 412; 26; 0; 999; 14; False; None; None; None; None; None
6147; 424; 9; 18; 1000; 2; True; [17, 18, 31]; 1630; True; 0; 35
6057; 418; 18; 25; 730; 8; False; [16, 19, 23, 26, 29, 42, 59]; 3305; True; None; None
6106; 421; 27; 18; 684; 5; False; [7, 8, 12, 24, 38, 76, 80]; 3594; True; None; None
6192; 427; 2; 0; 182; 4; False; None; None; None; None; None
6183; 426; 5; 1; 170; 1; False; [3, 19, 21]; 1332; True; None; None
6024; 415; 1; 15; 649; 12; False; [4, 9, 13, 26, 40]; 2005; True; None; None
6179; 426; 1; 14; 807; 1; False; [4, 10, 30, 37]; 1857; True; None; None
6182; 426; 14; 18; 934; 1; False; [17, 18, 31, 35, 49]; 2686; True; None; None
6184; 426; 4; 25; 417; 1; False; [16, 19, 23, 26, 29, 42]; 2509; True; None; None
6148; 424; 18; 14; 521; 3; False; [16, 20, 32, 37, 50, 59]; 3086; True; None; None
6196; 427; 20; 0; 663; 5; False; None; None; None; None; None
5968; 412; 22; 17; 91; 15; False; [7, 8, 27, 34, 47, 49, 58, 67]; 4389; True; None; None
6068; 418; 2; 7; 930; 9; True; [9, 13]; 811; True; 0; 118
6188; 426; 0; 23; 109; 1; True; [1, 13, 26, 40, 54]; 2561; True; 0; 67
6153; 424; 15; 1; 839; 3; False; [11, 24, 38, 52]; 1893; True; None; None
5549; 384; 11; 3; 903; 43; False; [12, 24, 38]; 1192; True; None; None
6125; 422; 26; 16; 948; 5; False; [40, 76, 79, 80]; 2305; True; None; None
5920; 409; 25; 20; 797; 18; False; [2, 11, 24, 38, 76]; 2703; True; None; None
6173; 426; 1; 2; 251; 1; True; [4]; 393; True; 0; 42
6164; 425; 13; 18; 195; 2; False; [17, 18, 31, 35, 47, 49]; 3086; True; None; None
5996; 414; 15; 4; 500; 13; True; [24, 38, 52]; 1353; True; 0; 259
6171; 425; 25; 13; 830; 2; False; [40, 46, 50, 53, 76]; 2519; True; None; None
6176; 426; 24; 8; 192; 1; True; [38, 73]; 1156; True; 0; 51
6215; 428; 14; 0; 837; 7; False; None; None; None; None; None
6190; 427; 13; 8; 278; 1; True; [38, 47, 51, 52]; 1577; True; 0; 7
6037; 416; 5; 18; 335; 12; True; [17, 18]; 1303; True; 0; 22
6114; 422; 26; 3; 217; 6; True; [12, 24, 38, 76, 79, 80]; 3077; True; 0; 4
6189; 426; 26; 12; 271; 2; True; [76, 79, 80]; 1885; True; 0; 7
6118; 422; 14; 17; 166; 6; True; [7, 8, 27, 34, 49]; 2604; True; 0; 35
6175; 426; 9; 0; 200; 2; False; None; None; None; None; None
6049; 417; 27; 5; 741; 11; False; [18, 22, 25, 28, 38, 76, 80]; 3231; True; None; None
6157; 424; 20; 11; 607; 4; False; [10, 12, 30, 63]; 2256; True; None; None
6167; 425; 16; 9; 932; 3; False; [4, 10, 55, 57]; 2448; True; None; None
6063; 418; 21; 1; 643; 10; False; [3, 19, 21, 31, 43, 65]; 3879; True; None; None
6207; 427; 5; 18; 602; 1; True; [17, 18]; 1303; True; 0; 0
6152; 424; 5; 7; 357; 5; True; [19, 23, 29]; 1081; True; 0; 255
6214; 428; 0; 25; 628; 1; False; [1, 13, 26, 42]; 2013; True; None; None
6119; 422; 9; 1; 252; 7; False; [3, 19, 21, 31]; 1659; True; None; None
6216; 428; 25; 19; 675; 1; False; [17, 18, 22, 25, 28, 38, 76]; 3305; True; None; None
6217; 428; 24; 10; 905; 1; False; [35, 39, 73]; 2054; True; None; None
6181; 426; 26; 14; 881; 3; False; [67, 71, 74, 78]; 3057; True; None; None
6146; 424; 21; 11; 882; 5; False; [47, 49, 66, 67]; 2694; True; None; None
6033; 416; 20; 5; 776; 13; False; [0, 5, 61, 64]; 2260; True; None; None
6220; 428; 4; 24; 635; 1; False; [16, 19, 23, 26, 29, 41]; 2744; True; None; None
6113; 422; 7; 12; 127; 7; True; [20, 22, 25, 28, 33]; 2128; True; 0; 310
5934; 409; 21; 24; 795; 20; True; [66, 69, 72]; 2502; True; 0; 25
5991; 413; 7; 10; 744; 16; True; [25, 30]; 1048; True; 0; 21
6172; 426; 6; 5; 741; 3; True; [18, 22]; 725; True; 0; 90
6193; 427; 15; 4; 111; 2; True; [24, 38, 52]; 1353; True; 0; 0
6087; 420; 11; 24; 694; 9; True; [41]; 775; True; 0; 0
6213; 428; 27; 9; 59; 1; True; [25, 38, 76, 80]; 2235; True; 0; 7
6177; 426; 15; 24; 743; 3; True; [41, 52]; 1195; True; 0; 188
6209; 428; 14; 16; 538; 1; False; [7, 8, 27, 34, 49, 58]; 3438; True; None; None
6201; 427; 4; 1; 257; 3; True; [3, 15]; 1108; True; 0; 165
6142; 423; 24; 19; 941; 7; False; [17, 18, 22, 25, 28, 38, 73]; 3540; True; None; None
6117; 422; 26; 22; 874; 8; False; [68, 71, 74, 78]; 3715; True; None; None
6191; 427; 20; 9; 188; 3; True; [10, 12, 63]; 1800; True; 0; 143
6104; 421; 25; 21; 510; 9; False; [14, 24, 38, 76]; 2540; True; None; None
6050; 417; 21; 22; 372; 13; True; [66]; 1209; True; 0; 0
6159; 425; 24; 22; 614; 5; False; [68, 71, 74]; 2502; True; None; None
6232; 429; 0; 23; 392; 1; True; [1, 13, 26, 40, 54]; 2561; True; 0; 215
6241; 429; 5; 11; 224; 1; False; [19, 23, 26, 29]; 1462; True; None; None
6234; 429; 26; 4; 243; 1; True; [24, 38, 76, 79, 80]; 2818; True; 0; 257
6197; 427; 10; 18; 253; 3; True; [17, 18, 31, 35]; 2152; True; 0; 35
6163; 425; 5; 16; 506; 5; False; [17, 18, 60]; 2063; True; None; None
6200; 427; 10; 26; 446; 3; False; [36, 42, 77, 81]; 2642; True; None; None
6059; 418; 11; 26; 260; 12; True; [42, 77, 81]; 1885; True; 0; 0
6092; 420; 1; 19; 915; 11; False; [2, 3]; 1204; True; None; None
6192; 427; 2; 0; 182; 4; False; None; None; None; None; None
6253; 430; 25; 15; 399; 1; True; [40, 53, 76]; 1336; True; 0; 304
6254; 430; 10; 19; 949; 1; False; [2, 9, 11, 27, 34]; 2419; True; None; None
6112; 422; 17; 4; 392; 9; True; [4, 9, 57]; 1399; True; 0; 13
6185; 426; 18; 22; 301; 5; False; [16, 20, 32, 37, 48, 50, 59]; 3637; True; None; None
6263; 430; 1; 2; 870; 1; True; [4]; 393; True; 0; 76
6154; 424; 23; 26; 376; 7; True; [72, 75]; 2032; True; 0; 171
6273; 431; 17; 0; 535; 2; False; None; None; None; None; None
6180; 426; 22; 20; 974; 5; False; [2, 11, 24, 38, 52, 69, 70]; 3725; True; None; None
6131; 423; 15; 16; 768; 8; False; [7, 8, 12, 24, 38, 52, 58]; 3586; True; None; None
6145; 424; 8; 11; 810; 7; True; [26, 29]; 973; True; 0; 26
6243; 430; 20; 15; 886; 1; False; [10, 12, 30, 37, 63]; 2790; True; None; None
6248; 430; 8; 4; 93; 1; True; [9, 27]; 733; True; 0; 67
6268; 431; 13; 1; 134; 1; False; [9, 11, 27, 34, 47, 49]; 2663; True; None; None
6045; 417; 3; 6; 51; 15; True; [10, 12, 28]; 1004; True; 0; 0
6196; 427; 20; 0; 663; 5; False; None; None; None; None; None
6078; 419; 24; 8; 847; 13; True; [38, 73]; 1156; True; 0; 113
6258; 430; 13; 24; 256; 2; True; [48, 69, 72]; 1844; True; 0; 25
6210; 428; 13; 3; 452; 4; True; [27, 34, 47, 49]; 1864; True; 0; 245
6082; 419; 13; 19; 102; 13; False; [2, 9, 11, 27, 34, 47, 49]; 3353; True; None; None
6267; 431; 15; 25; 862; 1; True; [42, 52]; 960; True; 0; 259
6270; 431; 14; 13; 798; 1; False; [46, 50]; 1183; True; None; None
6271; 431; 10; 18; 669; 1; True; [17, 18, 31, 35]; 2152; True; 0; 25
6136; 423; 2; 10; 313; 9; True; [10, 30]; 930; True; 0; 54
6202; 427; 17; 27; 559; 5; False; [4, 9, 13, 26, 42, 57, 77]; 3594; True; None; None
6239; 429; 24; 14; 850; 3; False; [67, 71, 74]; 1844; True; None; None
6168; 425; 18; 17; 721; 7; False; [60]; 760; True; None; None
6240; 429; 22; 13; 292; 3; True; [46, 67]; 1334; True; 0; 67
6218; 428; 2; 18; 686; 4; False; [5, 8, 17]; 1783; True; None; None
6277; 431; 13; 3; 725; 1; False; [27, 34, 47, 49]; 1864; True; None; None
6137; 423; 25; 24; 877; 9; False; [40, 54, 76]; 1628; True; None; None
6286; 432; 19; 18; 546; 1; False; [0, 7, 61]; 1951; True; None; None
6252; 430; 19; 22; 720; 3; False; [1, 13, 26, 40, 54, 61, 71]; 3725; True; None; None
6274; 431; 3; 7; 604; 2; True; [13]; 552; True; 0; 0
6246; 430; 26; 8; 927; 3; False; [38, 76, 79, 80]; 2266; True; None; None
6301; 433; 24; 0; 123; 9; False; None; None; None; None; None
6276; 431; 5; 4; 872; 2; False; [9, 19, 23, 27]; 1222; True; None; None
6266; 431; 21; 14; 60; 2; True; [66, 67]; 1760; True; 0; 0
6160; 425; 21; 17; 545; 8; False; [17, 18, 31, 43, 60, 65]; 4610; True; None; None
6233; 429; 15; 7; 941; 4; False; [28, 34, 49, 53]; 1637; True; None; None
6279; 432; 9; 2; 875; 1; False; [19, 21, 31]; 1145; True; None; None
6205; 427; 3; 2; 556; 6; True; [8, 12]; 652; True; 0; 11
6273; 431; 17; 0; 535; 2; False; None; None; None; None; None
6032; 416; 1; 19; 357; 17; True; [2, 3]; 1204; True; 0; 0
6023; 415; 13; 21; 418; 18; True; [48, 68]; 1760; True; 0; 0
6204; 427; 6; 11; 245; 6; False; [23, 26, 29]; 1244; True; None; None
6247; 430; 3; 8; 857; 3; True; [10, 12]; 733; True; 0; 175
6174; 426; 12; 3; 643; 7; False; [19, 23, 27, 31, 43]; 2010; True; None; None
6283; 432; 15; 22; 867; 2; True; [54, 71]; 1142; True; 0; 66
6134; 423; 4; 25; 663; 11; False; [16, 19, 23, 26, 29, 42]; 2509; True; None; None
6285; 432; 10; 27; 255; 2; True; [36, 42, 77]; 2019; True; 0; 0
6158; 425; 25; 7; 213; 9; True; [25, 28, 38, 76]; 1784; True; 0; 132
6261; 430; 3; 22; 823; 4; False; [13, 26, 40, 54, 71]; 2495; True; None; None
6264; 431; 15; 3; 173; 3; True; [12, 24, 38, 52]; 1612; True; 0; 4
6108; 421; 21; 13; 873; 13; False; [65]; 1500; True; None; None
6303; 433; 5; 13; 916; 1; False; [20, 32, 37, 50]; 1783; True; None; None
6269; 431; 5; 10; 608; 3; True; [20, 32]; 849; True; 0; 152
6295; 433; 5; 25; 308; 1; False; [19, 23, 26, 29, 42]; 2002; True; None; None
6242; 429; 17; 18; 840; 5; False; [56, 58]; 1594; True; None; None
6291; 432; 3; 5; 125; 2; True; [10, 12, 22, 28]; 1222; True; 0; 0
6208; 427; 24; 11; 993; 7; True; [39, 73]; 1532; True; 0; 58
6101; 421; 19; 12; 987; 13; False; [1, 13, 26, 61]; 2163; True; None; None
6298; 433; 15; 9; 347; 1; False; [34, 49, 53]; 1366; True; None; None
5924; 409; 20; 13; 383; 26; False; [10, 12, 20, 22, 28, 33, 63]; 3336; True; None; None
6212; 428; 20; 12; 315; 7; True; [13, 26, 63]; 2000; True; 0; 118
6215; 428; 14; 0; 837; 7; False; None; None; None; None; None
6150; 424; 1; 15; 440; 11; False; [4, 9, 13, 26, 40]; 2005; True; None; None
6227; 429; 11; 6; 63; 6; True; [22, 25, 28, 38]; 1462; True; 0; 63
5978; 412; 17; 8; 843; 23; False; [4, 9, 13, 57]; 1951; True; None; None
6219; 428; 3; 12; 668; 7; False; [10, 12, 20, 22, 28, 33]; 2269; True; None; None
6292; 433; 2; 6; 245; 2; True; [10, 28]; 745; True; 0; 194
6076; 419; 5; 10; 378; 16; True; [20, 32]; 849; True; 0; 291
6322; 434; 25; 18; 781; 1; False; [7, 8, 12, 24, 38, 76]; 2872; True; None; None
6231; 429; 5; 7; 55; 6; True; [19, 23, 29]; 1081; True; 0; 0
6199; 427; 13; 7; 627; 8; False; [28, 34, 47, 49]; 1661; True; None; None
6195; 427; 10; 24; 745; 8; False; [36, 41]; 1532; True; None; None
6095; 421; 25; 11; 97; 14; True; [39, 76]; 1297; True; 0; 44
6321; 434; 7; 19; 892; 1; False; [2, 11, 24]; 1782; True; None; None
6313; 434; 25; 10; 356; 1; True; [35, 39, 76]; 1819; True; 0; 35
6314; 434; 27; 26; 700; 1; True; [80]; 722; True; 0; 11
6315; 434; 12; 24; 211; 1; True; [44, 48, 69, 72]; 2627; True; 0; 205
6178; 426; 8; 5; 655; 9; True; [18, 22, 28]; 996; True; 0; 106
6327; 435; 6; 19; 207; 1; True; [2, 3, 21]; 1804; True; 0; 0
6331; 435; 18; 9; 406; 1; False; [16, 19, 23, 59]; 1792; True; None; None
6326; 435; 24; 16; 164; 1; True; [40, 73]; 1195; True; 0; 82
6221; 428; 9; 23; 499; 8; False; [32, 37, 51, 54]; 2100; True; None; None
6330; 435; 25; 13; 653; 1; False; [40, 46, 50, 53, 76]; 2519; True; None; None
6296; 433; 17; 25; 273; 3; True; [4, 9, 13, 26, 42, 57]; 2872; True; 0; 14
6226; 429; 26; 27; 951; 7; True; [79]; 623; True; 0; 0
6302; 433; 3; 21; 843; 3; False; [13, 26, 40, 54, 68, 71]; 3704; True; None; None
6251; 430; 6; 24; 676; 6; False; [23, 26, 29, 41]; 2019; True; None; None
6265; 431; 11; 24; 767; 5; True; [41]; 775; True; 0; 0
6161; 425; 11; 25; 216; 11; True; [42]; 540; True; 0; 10
6235; 429; 18; 2; 440; 7; True; [15, 59]; 1390; True; 0; 197
6308; 434; 16; 26; 847; 2; False; [4, 9, 13, 26, 42, 55, 57, 77, 81]; 5051; True; None; None
6238; 429; 5; 13; 792; 7; False; [20, 32, 37, 50]; 1783; True; None; None
6323; 434; 2; 20; 203; 2; True; [9, 14]; 1326; True; 0; 67
6061; 418; 10; 23; 117; 18; True; [37, 51, 54]; 1578; True; 0; 0
6224; 429; 24; 8; 450; 7; True; [38, 73]; 1156; True; 0; 139
6244; 430; 18; 12; 952; 6; False; [16, 19, 23, 26, 29, 59]; 2765; True; None; None
6245; 430; 16; 10; 91; 6; True; [16, 20, 56, 59]; 2390; True; 0; 61
6287; 432; 13; 20; 537; 5; False; [9, 14, 27, 34, 47, 49]; 3190; True; None; None
6325; 435; 1; 19; 855; 2; True; [2, 3]; 1204; True; 0; 121
6300; 433; 3; 10; 408; 4; True; [10, 12, 30]; 1189; True; 0; 72
6337; 436; 7; 8; 536; 1; True; [25]; 592; True; 0; 21
6223; 428; 15; 17; 779; 9; False; [7, 8, 12, 24, 38, 52]; 2752; True; None; None
6225; 429; 21; 6; 834; 8; False; [31, 43, 65]; 2547; True; None; None
6116; 422; 15; 26; 502; 15; True; [42, 52, 77, 81]; 2305; True; 0; 218
6335; 435; 18; 11; 564; 2; False; [16, 20, 32, 59]; 2152; True; None; None
6342; 436; 22; 24; 444; 1; True; [69, 72]; 1293; True; 0; 25
6345; 436; 16; 1; 903; 1; False; [3, 55, 57]; 2095; True; None; None
6249; 430; 7; 3; 867; 7; False; [12, 24]; 811; True; None; None
6132; 423; 17; 11; 367; 14; False; [4, 10, 30, 57]; 2070; True; None; None
6206; 427; 12; 2; 187; 10; True; [19, 21, 31, 43]; 1865; True; 0; 76
6319; 434; 24; 27; 948; 3; True; [75, 79]; 1836; True; 0; 151
6228; 429; 0; 6; 429; 8; True; [0, 6]; 1114; True; 0; 165
6320; 434; 18; 1; 262; 4; False; [3, 15, 59]; 1904; True; None; None
6086; 420; 26; 3; 813; 18; True; [12, 24, 38, 76, 79, 80]; 3077; True; 0; 232
6368; 438; 15; 0; 153; 5; False; None; None; None; None; None
6079; 419; 21; 24; 935; 19; True; [66, 69, 72]; 2502; True; 0; 50
6334; 435; 14; 25; 615; 3; False; [42, 51, 52]; 1336; True; None; None
6338; 436; 6; 23; 657; 2; False; [23, 30, 37, 51, 54]; 2305; True; None; None
6339; 436; 6; 25; 155; 2; False; [23, 26, 29, 42]; 1784; True; None; None
6304; 433; 13; 14; 797; 5; True; [47]; 400; True; 0; 14
6307; 433; 24; 21; 432; 5; False; [14, 24, 38, 73]; 2775; True; None; None
6353; 437; 25; 6; 612; 1; True; [22, 25, 28, 38, 76]; 2002; True; 0; 106
6316; 434; 17; 23; 586; 4; False; [4, 9, 13, 26, 40, 54, 57]; 3420; True; None; None
6280; 432; 17; 18; 65; 6; True; [56, 58]; 1594; True; 0; 291
6329; 435; 14; 2; 941; 4; False; [8, 27, 34, 49]; 1857; True; None; None
6369; 438; 6; 5; 928; 1; False; [18, 22]; 725; True; None; None
6203; 427; 8; 5; 692; 12; False; [18, 22, 28]; 996; True; None; None
6284; 432; 22; 1; 63; 7; False; [11, 24, 38, 52, 69, 70]; 3035; True; None; None
6256; 430; 25; 16; 637; 9; True; [40, 76]; 960; True; 0; 66
6149; 424; 15; 19; 451; 15; False; [2, 11, 24, 38, 52]; 2583; True; None; None
6294; 433; 21; 23; 576; 6; True; [66, 69]; 1683; True; 0; 4
6186; 426; 25; 27; 984; 13; True; [77]; 722; True; 0; 97
6373; 438; 19; 11; 870; 1; False; [1, 10, 12, 30, 61]; 2419; True; None; None
6198; 427; 21; 27; 868; 12; False; [42, 52, 66, 69, 70, 77]; 4033; True; None; None
6166; 425; 11; 0; 905; 14; False; None; None; None; None; None
6360; 437; 20; 3; 261; 2; True; [12, 63]; 1326; True; 0; 186
6356; 437; 11; 3; 762; 3; True; [12, 24, 38]; 1192; True; 0; 25
6260; 430; 15; 9; 344; 10; True; [34, 49, 53]; 1366; True; 0; 304
6084; 419; 13; 0; 499; 21; False; None; None; None; None; None
6075; 419; 8; 15; 616; 21; False; [30, 37, 51]; 1366; True; None; None
6365; 438; 6; 14; 614; 2; False; [23, 30, 37]; 1261; True; None; None
6222; 428; 15; 25; 525; 12; True; [42, 52]; 960; True; 0; 103
6376; 439; 7; 26; 436; 1; False; [26, 42, 77, 81]; 2266; True; None; None
6333; 435; 23; 13; 974; 5; False; [46, 67, 71]; 1808; True; None; None
6336; 436; 16; 18; 125; 4; True; [56]; 760; True; 0; 65
6230; 429; 2; 18; 976; 11; False; [5, 8, 17]; 1783; True; None; None
5977; 412; 21; 13; 833; 28; False; [65]; 1500; True; None; None
6375; 439; 21; 17; 409; 1; False; [17, 18, 31, 43, 60, 65]; 4610; True; None; None
6236; 429; 11; 3; 841; 11; False; [12, 24, 38]; 1192; True; None; None
6380; 439; 12; 1; 777; 1; False; [3, 19, 21, 31, 43]; 2379; True; None; None
6310; 434; 10; 18; 296; 6; True; [17, 18, 31, 35]; 2152; True; 0; 25
6347; 436; 27; 21; 931; 4; False; [14, 24, 38, 76, 80]; 3262; True; None; None
